KO	SRS011061	SRS011090	SRS011098	SRS011126
K04064	0.0	0.0	0.0	0.0
K04065	0.0	0.003603673939123608	0.0022568058786826667	0.021054923754380166
K04066	0.6589613147791934	0.858401685311461	0.5030386161161462	0.6095657567170817
K04067	0.003938030807201527	0.04637789784752945	0.024128264005207328	0.04275231597650873
K04068	0.899241526592929	0.8943949752767612	0.2802306812073523	0.5866211588948542
K04069	0.9576347549666877	0.934123647996235	0.6012110005543468	0.7929967681756452
K04070	0.12063724064173037	0.0005937112929502972	0.0010496601165570067	0.013794822915532051
K04071	0.0008523897706569465	0.0007906966537600232	0.0035034139909274455	0.024145835311370583
K04072	0.09862850412545139	0.8439916904804261	0.15107042445665944	0.208484618315221
K04073	0.000893972182210099	0.0	0.0	2.611846899555278e-05
K04074	0.01892475101870742	0.7694986004506084	0.12751275036608306	0.10108693373730612
K04075	0.4833795701734148	1.045370758684208	0.4177189033810236	0.4800954874065307
K04076	0.005364088519286647	0.00026568470638732865	0.0004974792293455427	0.001190768893106741
K04077	1.1032701626851542	0.9771000555920596	1.4902733466240854	1.297289632387051
K04078	0.833100375330845	0.8800288687545782	1.0464924179839052	1.0807487573925696
K04079	0.902642476872498	0.09538392517534136	0.15719767297984263	0.3775722968148891
K04080	0.0006912254063730595	0.0	0.0040022583114226766	0.06867423677275908
K04081	0.004538518481716535	0.0012183150790487413	0.001201098337593858	0.0044502260797544164
K04082	0.004256807221916833	0.12433460446838347	0.05503206852748772	0.11926012056803235
K04083	0.10914165028869613	1.272824358983757	0.2382700425142458	0.36809014090041736
K04084	0.03483121779081094	0.10848019662005949	0.06740327025736459	0.1346873046390776
K04085	0.006103404970853196	0.1351974486259727	0.05157083999597953	0.10778091657545126
K04086	0.007028236401490071	0.7947880194674946	0.10364638985912186	0.07144539375610183
K04087	0.026346532709799617	0.11675948231305523	0.06185752429463511	0.1638634914805515
K04088	0.016984932229241655	0.09849706923625565	0.062031823498202035	0.1545657998733112
K04090	8.900651099833534e-05	0.0004441058000842529	0.00019403846202416898	0.0006093290110817829
K04091	0.0003170645873088392	0.006433002057880793	0.14454405601892664	0.021870093230899904
K04092	0.0	0.03012025396698482	0.460027130050685	0.11478957382133098
K04093	0.0007551954363851346	0.0	0.00017009581404044173	0.0012976916067479617
K04094	0.15895303708628453	0.6288511991266157	0.08384600033861389	0.09887138916713367
K04095	0.4770364904445645	0.06455336330742949	0.19819991866097575	0.3601295689129028
K04096	0.5344411254809872	0.686774014219588	0.4788923664533579	0.5678270079910155
K04097	0.00022226983867852895	0.0	0.004935860419187294	0.013064635257631642
K04098	0.0	0.0	0.0	0.0
K04100	0.0005524486605490471	0.0	0.0005641686306914112	0.0003178630747095107
K04101	0.0011540857521879567	0.0013921517950276103	0.00018869884381535957	0.00045770822826710674
K04102	0.0	0.0010686023036533307	0.0	0.0
K04103	0.00036423136867999985	0.0007268342874982146	0.01391685675388602	0.012498245986089108
K04105	1.658414986881568e-05	4.697112149264963e-05	0.0004525939005389734	0.005149883415106892
K04107	0.0016344617014594702	0.0	0.0005118081395214002	0.0005836075842454707
K04108	0.00041305605418660293	0.0	8.482510716889596e-06	8.289599098395613e-05
K04109	0.00012643777656280142	0.0	5.60899889106302e-05	2.835349575892883e-05
K04110	0.0005105540616269109	0.0009499380687196635	0.0016959666153881583	0.023551233851685508
K04112	0.0008109918334587992	0.0	3.971354304814527e-05	0.00012972279798839235
K04113	0.0	0.0	0.0	0.0
K04114	0.009109249023785126	0.0	0.0025043764256559107	0.008155739170428788
K04115	3.312005259871054e-05	0.0	0.0	0.0
K04116	0.0004676415426770814	0.0	0.0015648178320710044	0.0008355542622229582
K04117	5.2138601731518e-05	0.0009138374962209377	1.0323413435163469e-05	8.419907841828221e-05
K04118	0.0	0.0	0.00010526307812448686	4.975209526055585e-06
K04119	3.624509546535222e-05	0.0	0.0	0.0
K04120	0.00017821121367472614	0.0	3.6177239555348014e-05	1.0497104181681199e-05
K04121	0.0	0.0	0.0	0.0
K04122	0.0	0.0	0.0	0.0
K04123	0.0	0.0	8.864554362446942e-09	3.9283745809169683e-07
K04124	4.752626985741275e-05	0.0	0.0	0.0
K04125	0.0	0.0	0.0	0.0
K04126	0.0	0.0	6.604777819049942e-07	5.014494504909137e-06
K04127	0.0004429172490604711	0.0	1.3013885836542069e-06	8.15716950864146e-05
K04128	6.009323050048034e-06	0.0	0.0	0.0
K04129	0.00011096368929776839	0.0	0.0001260759186703513	5.652277382041148e-05
K04130	0.0	0.0	0.0	0.0
K04131	0.00014087644238781614	0.00032364604566349645	0.0008862836631151037	0.0006216619790207196
K04132	0.0	0.0	3.797883654024073e-05	9.2752994154081e-05
K04133	3.222435865590895e-05	0.0	0.0	1.941070065609512e-05
K04134	0.00013634830650159963	0.00017753991397910455	0.0005373417098006127	0.0021378747393650793
K04135	0.00011594023976933857	0.0	9.996084583139103e-06	2.0725896643262397e-05
K04136	7.883724395289359e-05	0.000337326031618989	0.0025540390682884818	0.001142551698707134
K04137	0.0004166537771105593	3.414237367486132e-05	0.002138383463302699	0.0011652768135979677
K04138	5.144374832947365e-05	0.0	0.0015211520924765852	0.0036021095022536224
K04139	0.00011256814317068041	0.0	0.0007132626537443216	0.0007321975297078044
K04140	6.210825806523588e-05	0.0	0.001097029082708994	0.0016118777258163086
K04141	0.0027962386152051966	0.0003659295056222294	0.029496628952445408	0.031806776103958566
K04142	0.00034783490964184453	0.0	0.0030025184971882142	0.0015596753132267648
K04143	0.0005307610986135892	0.0	0.000822485102471893	0.0035847974776694377
K04144	0.00011120539800324628	0.0	0.0001319980498700169	0.0006638199648087614
K04145	7.786946310837781e-05	0.0	0.0	1.9979038146853877e-05
K04146	8.625642408260932e-05	0.0	0.0006627158847213853	0.0009847878598791009
K04147	0.0008349451188761375	0.0004172066554187496	0.003630940382096285	0.0024238363397164177
K04148	0.00014924968603871185	0.0	0.0	0.00018797455477631447
K04149	0.0	0.0	0.00022796112875150134	3.536659198492011e-05
K04150	0.00013913292323233955	0.0	0.0	0.0
K04151	0.0001169174808371367	0.00039417845961793184	0.004486224047740597	0.005262189625855912
K04152	0.0	0.0	0.0	0.0
K04153	0.000941907133714337	0.0002712443798579857	0.0023721464820675646	0.0006485868628371775
K04157	0.0001454225526986594	0.0	7.502443977972287e-05	0.0
K04160	1.2891399001440369e-06	0.0	3.4939209995280494e-07	0.0018052742488589271
K04161	8.945870967248793e-05	0.0	0.00028143764003991256	7.85016467385426e-05
K04162	7.224819841841672e-05	0.0	0.001191984257502727	0.00046567373245506096
K04163	0.0006781939487652201	0.0	0.0005454908290841838	0.0005888085899209119
K04165	0.0	0.0	3.794054123697085e-08	2.9084201297927462e-05
K04166	0.0	0.0	0.0	9.774857366876607e-05
K04167	0.0	0.0	0.0	0.0
K04168	3.063225037418e-07	0.0	0.0	2.316107211247948e-05
K04169	0.0	0.0	0.0	0.0
K04170	0.0	0.0	0.0	0.0
K04171	0.0	0.0	0.0005117323572588647	2.6322415495987865e-05
K04172	0.0	0.0	0.0	0.00017710990299599046
K04173	4.9317090129777044e-05	0.0	0.0	2.4847934086115776e-05
K04174	0.00017014448125947295	0.0	0.008023522814266312	0.004625935730954831
K04175	0.0	0.0	0.0	0.0
K04176	4.6871764307794686e-05	0.0	0.0	2.4987761976955263e-05
K04177	0.0	0.0	0.0	1.9972404336888737e-05
K04178	0.0	0.0	0.0004049657590481443	0.0
K04179	0.0	0.0	0.0	0.0
K04180	0.0	0.0008932490027600705	0.00019460986028342194	4.243394241905987e-05
K04181	0.0	0.0	0.0	0.0
K04182	2.1562072072633773e-09	0.0	0.0	0.0
K04183	0.0	0.0027916621965598386	0.0	9.877570447254754e-07
K04184	0.0	0.0	0.0	0.0
K04185	0.0004825281500751482	0.0	0.0018040523301829914	0.002516630764356463
K04186	0.0	0.0	0.0	0.0
K04187	0.0	0.0	0.0	0.0
K04188	0.0	0.0	0.0	0.0
K04189	9.226413889462033e-06	0.0	0.0	0.0
K04190	0.0	0.0008683643314837568	0.0038010058832370066	0.000439143424698381
K04191	0.0	0.0	0.0	0.0
K04192	0.0	0.0	0.0	0.0
K04193	0.00010554865747538142	0.0	5.408580067760829e-05	0.0008712288701436466
K04194	0.0	0.0	0.0008534194219850562	0.00010377522974834162
K04195	0.00023565747369374347	0.0	0.000511090734103319	0.0004071778317307072
K04196	0.0004564084735203465	0.00030035842119149404	0.001031431956374745	0.0008041953299462701
K04197	3.984650787669424e-05	0.0	0.0	0.0
K04198	3.7043964022652935e-05	0.0	8.391117308430617e-05	8.970020850878877e-05
K04199	0.0	0.0	0.00011538304144556434	0.00030976933330255477
K04200	4.597020502654089e-05	0.0	0.0	0.0
K04201	6.202358906656857e-06	0.0	4.226245418342523e-05	0.0
K04202	0.0	0.0005283420947400774	0.0	0.0
K04203	0.0	0.0	0.0	0.0
K04204	1.71766436545662e-08	0.0	0.0	9.313844564157852e-05
K04205	0.0	0.0	0.0	0.0
K04207	0.0	0.0	4.074630372024951e-05	1.988944472055376e-05
K04209	9.414293924376743e-05	0.0	6.037673888725047e-05	0.0001631998638716015
K04210	0.000122335823737068	0.0	4.3789971985937155e-05	0.00045514841608561583
K04211	4.070445552854122e-05	0.0	1.4032247878720448e-06	0.00011298241547103125
K04212	0.0	0.0	9.589891656654762e-05	0.00023361171496306645
K04213	0.0	0.0	3.746978182292979e-05	2.384593284560448e-05
K04214	0.0	0.0004118859294080737	4.769776012898631e-05	4.662655965437813e-05
K04215	0.0004362681311073279	0.0	0.0	0.0
K04216	0.0	5.397189197626279e-05	0.0	0.0
K04217	0.0	0.00044976787960991253	0.001468094404496542	0.0034161162125166612
K04218	0.0	0.0	0.0	0.0
K04219	0.0	0.0	0.0	0.00016129184201668016
K04220	8.593146541194221e-05	0.0	1.8173849562116371e-06	4.632224286898668e-05
K04221	0.0	0.0	0.0	6.205374372532868e-07
K04222	4.160014947134282e-05	0.0	4.4711080124690085e-05	0.0
K04223	0.0	0.0	0.0	4.644530127729034e-05
K04224	0.0	0.0	0.0	0.0
K04225	5.735260380803664e-07	0.00037008865438444905	0.000525878379574411	0.00013360370013747053
K04226	3.576678657487947e-05	0.0	0.0001342705073123262	0.00018319895141410836
K04227	0.0008870141879664683	0.0	8.577693238466522e-05	0.0002926644611510316
K04228	0.0	0.0	0.0009287520429623449	0.0005298737233309309
K04229	0.0001322368934517271	0.0	0.0	0.0
K04230	0.0	0.0	0.0001455554966142336	4.9001167698524366e-05
K04231	1.4372302358157421e-08	0.0	0.0001417759825807823	0.0001363953257538208
K04232	0.0019818931325761	0.0005189646260231993	0.003606927509223324	0.003340382270218503
K04233	0.0	1.3776003823212926e-07	0.0	1.814539387937018e-05
K04234	0.0	6.945032331056684e-05	0.0	2.2745361573500805e-05
K04235	0.0	0.00014091365706659335	0.0	2.340551198089948e-05
K04236	0.0	0.0	0.0	6.24088621782769e-10
K04237	0.0007864283636382743	5.563867242740231e-06	0.003396091150909097	0.0041267970165094845
K04238	4.0034009502624344e-05	0.0	0.00010860254982100176	0.00026506139973390096
K04239	4.012842253128866e-05	0.0	0.0	0.0
K04240	9.530654671082745e-05	0.0	9.673302666778625e-05	0.00010289211920610461
K04241	4.373896405806339e-05	0.0	0.002055103809072914	0.003628644742208848
K04242	0.0008199033638162785	0.0004329528054381663	0.0	0.0
K04243	0.0001110242347267373	0.0	0.0014074837510185982	0.0019383844823097124
K04244	0.0001802621900885448	0.0	0.00047869280649608315	0.0007440520741757038
K04245	0.0	0.0010291564666996451	0.0	2.4572544658020543e-05
K04246	0.0	0.0	0.0	0.0
K04247	0.0	0.0	0.0	0.0
K04248	9.886690175243298e-05	0.0004721270225195353	0.0017145787390386393	0.002149347038274773
K04249	2.2270217088370296e-05	0.0	0.0	0.00018536270787729883
K04250	0.0	0.0	0.0	0.0
K04251	0.0001454225526986594	0.0	0.000386624430686751	0.0007656822405017422
K04252	0.0	0.0	0.0	0.0
K04253	0.0	0.0	0.0	0.0
K04254	0.0	0.0	0.0	0.0
K04255	9.997422089095829e-05	0.00031267299308502194	0.00048475437705810804	0.00039054151864934217
K04256	3.4582224713307615e-05	0.0	0.00028538589591139393	0.00010234933051502382
K04257	0.017730303223733652	0.09186944690976571	0.008337059294579811	0.00836972269934058
K04258	4.146671302165075e-05	0.0	0.0018889890898862978	0.000655166418618309
K04259	9.5593664487794e-05	0.0	5.076906365967758e-05	3.75032213436103e-05
K04260	4.561516284573883e-05	0.0004702666458600829	0.0008704350659702797	3.037471162042268e-05
K04261	2.257791085153047e-06	0.00031156213121683366	0.0	0.0001824697255352416
K04262	0.0	0.0	0.0	0.0
K04263	0.0	0.0	0.0006014433994922007	6.826412428164377e-05
K04264	0.00022923682013399694	0.0005113963309372573	8.112844840885594e-05	0.00017588992314356757
K04265	0.0	0.0	0.0	2.7211444678563e-05
K04266	0.0	0.0	0.0	6.994353863213354e-05
K04267	0.00048431140216877237	0.0	8.58421051303575e-08	0.00013347570952806464
K04268	0.0	0.0	0.0003472520088621556	0.00036725659897595856
K04269	9.180910215351164e-09	0.0	0.0003374265859342994	0.00016470763763657065
K04270	4.23276406437636e-08	0.0	0.00014924912408377218	2.2212708554990715e-09
K04271	0.0	0.0	0.0002946949890246652	0.0014867675219537141
K04272	3.6088386866200907e-07	0.0	0.0	5.4089472587437164e-05
K04273	0.0	0.0	0.0	0.0
K04274	0.00027013194646346447	0.0	0.0	0.0
K04275	4.574032160014215e-05	0.0	0.0	0.0
K04276	0.0003826669788529898	0.0	5.4902733466329106e-05	4.847366882984755e-05
K04277	0.0	0.0	0.0	0.0
K04278	0.0	0.0	0.0	0.0
K04279	0.0	0.0	0.0	1.64576687706333e-05
K04280	4.062976706554578e-05	0.00046404620951337683	0.0013714063419711642	6.622169995693448e-05
K04281	3.444221340832913e-05	0.0	5.359321597192172e-05	0.000318526455707918
K04282	8.534587758913734e-05	0.0	8.285072662577524e-05	2.2348368736274184e-05
K04283	9.228400536359895e-06	0.0	1.1907414283953803e-05	0.00010061097636601535
K04284	4.8751841787014925e-05	0.0	4.965258884846992e-05	0.0
K04285	0.0	0.0	0.0007207347848179679	0.0
K04286	0.0	0.0	0.0013071328791446912	0.0006096200109247568
K04287	5.386840356346841e-08	0.0	5.421260966337846e-05	0.0003182181931619856
K04288	0.0	0.0	0.0	0.0
K04289	0.0	0.0	0.0	0.0
K04290	0.0	0.0	0.0	0.00030263737103811275
K04291	4.974989534611036e-05	0.0	0.0	0.0
K04292	0.0	0.0	0.0	4.657403171652549e-07
K04293	4.1197238560699744e-05	0.0	0.0	0.0
K04294	0.0	0.0	0.0	0.0
K04295	0.0	0.0	9.112059231473146e-05	0.00021991770623099418
K04296	0.0	0.0	0.00011898219369426945	0.00023728669773124967
K04297	4.044269114954486e-08	0.0	4.6035602506982425e-05	0.0003407312234197182
K04298	0.0	0.0	0.0	0.00013200418743807758
K04299	0.0	0.0	0.0	0.0
K04300	0.0	0.0	0.0	0.0
K04301	4.6329835415626806e-09	0.0	0.00047018902622437524	0.0010212343572182806
K04302	0.0	0.0	4.9105592478468174e-05	5.602708764641582e-06
K04303	0.0	0.0	0.0	1.2887051370150595e-06
K04304	0.0	0.0009605005217836611	0.0	2.346743576120954e-05
K04305	0.0	0.0	5.237110068694254e-05	0.00010225586531153487
K04306	2.2416945151944933e-05	0.0	0.0	5.719478617058202e-05
K04307	3.033028004616229e-09	0.0	0.0	0.0
K04308	1.8924419910857795e-05	0.0	2.4962677235778483e-05	1.0046079085415815e-05
K04309	3.5596076845296934e-05	0.0	2.8688385863138466e-05	0.00026819827940184696
K04310	9.479995175249202e-05	0.0	0.0	0.0
K04311	0.0	0.0	0.0	2.754880720888748e-05
K04312	0.0	0.0	0.0	0.0
K04313	0.00010082658701097253	0.0	0.0004501607847004419	0.0007215563066199829
K04314	4.454043417674059e-05	0.0	0.0	0.0
K04315	0.00010008490550396142	0.0	0.0	0.0
K04316	0.0	0.0	0.0	0.0
K04317	4.051061555290438e-05	0.0	0.0001158387454501209	9.390490963589394e-05
K04318	0.0	0.0	0.0	0.0
K04319	0.0	0.0	0.0	0.0
K04320	4.031862032086517e-05	0.0	8.843234285914405e-05	2.1583187114129837e-05
K04321	0.0	0.0	0.0	0.0
K04322	0.0	0.0	0.0	0.0002003565981128908
K04323	0.0	0.0	0.0	2.571205565490913e-05
K04324	0.0	0.0	0.0	0.0
K04325	0.0	0.0005846995601415327	0.0	0.0
K04326	0.0	0.0	0.0	0.0
K04328	5.1559163053879974e-05	0.0	0.0	0.0
K04332	0.0	0.0	0.0012505083726787618	0.0005085148280451616
K04333	7.506687195320154e-05	0.0	0.00021583141983186512	0.0004069114928908778
K04334	0.0	0.0	3.677733403063591e-06	5.953486880966335e-05
K04335	0.0	0.0	0.0	2.781243333823857e-07
K04336	0.0	0.0	0.0	0.0007397857205389388
K04337	0.0	0.0	0.0	0.0
K04338	0.0008213886188756996	0.0	0.0	0.0
K04339	0.0	0.0	0.0	0.0
K04340	0.0	0.0	2.952042458276684e-05	3.673429124888575e-05
K04341	0.0	0.0	0.0	0.0
K04342	0.00013039546098397888	0.0	0.0	1.3161700968037888e-08
K04343	0.0	0.0	0.001135566889215473	0.001673658472229368
K04344	0.0003540375050540811	0.0001226366145538143	0.0016731965716137202	0.0017667759560176114
K04345	0.0006119818458292328	0.0011068241444172895	0.013312568993425082	0.0074078449118806285
K04346	0.0	0.00019693513307872127	0.0	1.6752121154577627e-05
K04347	0.0	0.0	0.0	0.0
K04348	0.0009624547387452722	0.0007433314152516105	0.0041822967582936564	0.005096517003141666
K04349	1.4485777736696147e-05	0.0	9.255792922469377e-05	1.2403794342038892e-05
K04350	0.0001760117117561077	0.00019024899300709554	0.0007653250680162029	0.0005606777830255086
K04351	8.897576527259634e-05	0.0002280880301955641	0.00014763647753931105	3.8579920764223314e-05
K04352	0.00023739578972627678	0.0	0.00040173339294940504	0.00026807004218284513
K04353	0.0	0.0	0.0	0.0
K04354	8.368466237615049e-05	0.0010214857655597154	0.0008844244716140372	0.0019991763224821006
K04355	0.0002068624459871557	0.0	0.001880562102304704	0.0019068479908020536
K04356	0.0	0.0	0.0	0.0
K04357	1.9244175458676777e-05	0.0001408912252644266	1.5320899990196977e-05	3.981469721834352e-05
K04358	0.0013320751236253268	0.0025614143739087418	0.00632130163615003	0.00722219687619337
K04359	0.0005081085939016188	0.0	0.004067865542068009	0.005774719265304061
K04360	0.0	0.0	4.546425476994672e-05	4.4001149202781e-05
K04361	0.0001108974677345064	4.22557615597475e-08	0.00031538455709090334	0.0003129875942820135
K04362	2.077465038552277e-05	0.0	0.0	1.1051212273286693e-05
K04363	0.0	0.0	2.087038454449781e-07	1.11286724858807e-05
K04364	0.0	0.0	0.0	0.0
K04365	0.0001397293903120952	0.00010278398174239405	0.00020598578830037195	0.0005361869402722327
K04366	0.0	0.000246963416656315	2.6006350553617247e-05	7.7446155781145e-06
K04367	0.00013644054367862628	0.00022137019301114407	0.0044674199423648305	0.0006875241215441208
K04368	0.0005124129955069842	0.0	0.0005182092146190547	0.0002641834680026461
K04369	0.0003157023151518029	0.0009159782704110265	0.0033293471863389676	0.0030300235389241342
K04370	0.0	0.0	0.0	0.001573830729340299
K04371	0.000663838059894997	0.001083270751858039	0.0019199284615435317	0.0016205583991105985
K04372	0.00013675793417055327	0.0	0.0017715973132662237	0.004456687262718371
K04373	0.0005852141439775438	1.1469575648834252e-08	0.0007662243508634868	0.0009881960105920496
K04374	0.0001481556112122678	0.0	5.360736199429109e-05	0.00016122180476646247
K04375	7.315023071092506e-05	0.0003517882047730067	0.0007889792381871822	0.000836062278898526
K04376	8.076571047434439e-05	0.0	0.0007338249076100296	0.0006089467655245237
K04377	0.000447072652148735	0.0	0.0004517057324241753	0.0007410458978274529
K04378	3.3702707752289307e-06	0.0006366925770245446	0.001394989782024561	0.0007953790211308987
K04379	0.0	0.0	4.476069224578488e-05	4.474566490386239e-05
K04380	0.000226436594035379	5.7920376854268285e-05	0.0017337920686294503	0.0008515666519113256
K04381	0.0	0.0	0.0	0.0
K04382	0.00025028155989551096	0.0026438073595795946	0.0014080192790118884	0.004270077447883866
K04383	0.0	0.0	0.0	0.0
K04384	3.314431807152828e-05	0.0	0.0	0.0
K04385	0.0002679513649912203	0.0	0.0002213897961713602	0.0004629585559507305
K04386	3.011558027818835e-05	0.0	3.187962745441628e-05	0.00013933343773146192
K04387	0.0	0.0	0.0	0.0
K04388	2.0970855416956403e-05	0.0002983068865638538	7.905959264525473e-05	7.134600991123339e-05
K04389	0.005652814534671005	0.002588030195153104	0.05065084333038692	0.044263295671905546
K04390	0.0	0.0	6.365255348341202e-05	0.00012428282718655498
K04391	4.9174713768906556e-05	0.0	0.0	0.0
K04392	0.0016633626836674677	0.0	0.0	2.6322415495987865e-05
K04393	8.747868493400081e-05	0.0018842080110767084	0.0	0.0
K04394	0.0	0.0	0.0	0.0
K04395	0.0	0.0	0.0	0.0
K04396	0.0	0.0005251772600040226	0.0005985080998622477	0.0002921515122740775
K04397	5.652625330197743e-05	0.0	0.0	0.0
K04398	0.0	0.0	0.0	0.0
K04399	0.0	0.0	4.454127733536399e-05	0.0
K04400	0.0	0.0003287941443241949	6.056821540359994e-07	0.0
K04401	0.0	0.0	0.0	0.0
K04402	0.0	0.0	0.00010302699616854754	0.000357572222832105
K04403	0.0	0.00033180195644305274	5.807093724986672e-05	0.0005620859263347825
K04404	0.0	0.0	7.812949167802014e-05	5.632400613076927e-05
K04405	8.542960056539074e-05	0.0	0.0001258121963972572	9.75350093771425e-06
K04406	0.00020094271125164193	0.0	0.0005513816369486093	0.0004394985431508558
K04407	0.00045241389422816795	0.0	6.167615207992763e-05	0.00016152488850141266
K04408	2.242777710757037e-05	0.0	0.0005054727423840214	0.0005422979369841528
K04409	0.001024111744157627	0.006636302458722285	0.008405313852258345	0.005578910896095977
K04410	0.0	0.0	0.0	4.3151577626089e-09
K04411	5.8868131582037515e-05	0.0	0.0	1.5267972631219195e-05
K04412	3.6014928232238826e-05	0.0	1.7451139386319586e-06	3.264229090859315e-05
K04413	3.4745697372094865e-05	0.00013211843991665827	0.0017499842120299257	0.0007647549867632517
K04414	6.544629785965875e-07	0.00021656929964034892	0.0002847735752306366	0.0002498430943645824
K04415	6.276574358511981e-05	0.0	0.000284798835984521	0.0007320668263881094
K04416	0.0005321186406590319	0.0001333424360942065	0.0019771238610606606	0.000748108809280061
K04417	3.148499490317886e-05	0.0	0.00017290733597565542	7.633567078548568e-05
K04418	0.0002837698043855964	0.0008251977412152261	0.006396831291014322	0.004132567691374035
K04419	0.00023679932264747305	0.0	0.0026029236796911792	0.0027783086743871865
K04420	0.0001255679090304621	0.0	1.3886190198380974e-06	0.0
K04421	2.256556526006181e-05	0.0	6.46594471432316e-05	0.0006664118362954762
K04422	0.00012229041466462737	0.0001775720987391322	0.0014451930047927283	0.0011413038519268192
K04423	0.0002783022683243304	0.0	0.0006319836512410619	0.00042542450835167487
K04424	2.1455218850326052e-05	0.00021926160358108298	9.828252132665408e-05	3.253378249239087e-05
K04425	3.4233426279942344e-05	0.0	0.0005539683381717814	9.313795242153456e-05
K04426	0.00010795628430792491	0.0	0.0004350002904997931	0.0004235552042733755
K04427	0.0010548007085632266	1.9844342796984732e-05	0.010663473707329094	0.01533823183073598
K04428	1.692036620522781e-05	3.1017428535168724e-06	0.00020883722222686413	0.00017906798668788194
K04429	0.0009662009871692687	0.0001799069567848687	0.004866777308776412	0.004890597622436088
K04430	0.0010198735641107639	0.0	0.0008546218338815997	0.0009369849703514441
K04431	0.000383613001183128	0.0	0.0004416852964732963	0.0005371265245122953
K04432	0.0001786809137622509	0.0	0.003426515203195208	0.001287166290381357
K04433	3.278946509517093e-06	0.0	0.0006867742269589266	0.0002072653782934794
K04434	2.8076665649599673e-05	0.0	0.00041701867527590145	0.000444549116704844
K04435	0.00041070613471683377	4.098022100204058e-05	0.0014682257604170937	0.0019597483097978144
K04436	0.0	0.0	1.3689105794630345e-05	3.442158232399532e-07
K04437	8.201209489524386e-05	0.009235221831028238	0.00015712391157775906	0.00016236237618603375
K04438	0.00014963802820549442	0.0	0.0023045032346404454	0.002900799879654495
K04439	0.0001982806044128891	0.0	0.00046609425797895267	0.0006782762451652015
K04440	0.0008265775513604868	0.0	5.4472290215833397e-05	0.00010423244475625804
K04441	0.0016517360692219587	0.0004903396955132738	0.0031250836762563975	0.0013809668839716589
K04442	2.1162235734526516e-05	0.0	0.003903958612783946	0.0009729949679266362
K04443	0.0011728737556794277	5.4778949216369205e-05	0.009931518095582395	0.012500638103430092
K04444	6.987462839039411e-05	0.0	0.0007177893808857552	0.00019840985848324096
K04445	0.0003011146508106386	4.3593672281112765e-05	0.001248563294608488	0.0020287202048853243
K04446	0.0023740998006200943	0.001047901651174526	0.008185090597709624	0.009609924574294562
K04447	6.492267449949128e-07	0.0	6.455739369658576e-05	5.512178220144348e-05
K04448	6.239537584258324e-05	0.0	0.0024837737545838116	0.0027551026699227286
K04449	5.187891860169896e-05	0.0	0.00014167190827368451	0.00016975278576903394
K04450	0.0	0.0	0.00011086742903661633	0.0
K04451	0.00034248373432692276	9.599543561586724e-05	0.0017667927178329444	0.002171544407683547
K04452	0.0	0.0	0.0	0.0
K04453	0.0	0.0	0.0	5.845594989871054e-05
K04454	1.977087339138008e-06	1.894268186826599e-05	0.0	0.0
K04455	8.220319140600414e-05	0.0	0.0	4.164651657159831e-05
K04456	4.163680783666899e-05	8.103488632926279e-05	0.00017815500504007867	0.0003914046537783317
K04457	0.0	0.00035699482117985585	0.0	0.0
K04458	0.0001482558895793843	0.0	0.0019151844919238102	0.0013122810565266833
K04459	0.0020962814227152133	0.0018777661825988392	0.01176004304432057	0.010687067892937666
K04460	0.007637569384799297	0.0003595549725457861	0.0006379300327643857	0.005733436745144687
K04461	0.0	0.0	0.0	0.0
K04462	0.0012075927752236769	1.025425960421865e-05	7.405038510030592e-05	6.527496402580852e-05
K04463	2.4716772739290817e-05	0.0	9.063255454470878e-06	5.44112986854777e-06
K04464	0.0009445134252357145	0.00028596695697968464	0.00563759406474602	0.006196373106186339
K04465	9.056319074377149e-05	0.00021871495030886074	0.001974688724357265	0.00174961189745608
K04466	0.00020578398053049357	0.00036734953624740336	0.001124361218680127	0.0005983721271468964
K04467	0.00031633189301271357	0.0	2.5435609074717124e-05	5.1441127402423414e-05
K04468	0.0005796042315561688	4.0218319955521076e-05	0.00709872660540038	0.004041100028727017
K04469	1.8974700997725773e-05	0.0	2.286108353479723e-05	1.4948341362558856e-05
K04477	0.22230436849373325	1.4334458174416462e-05	0.0007477082180827076	0.009275620008460338
K04478	0.004169749516923323	0.0	0.0018583983166305504	0.0025670625168755508
K04479	0.0005832227669709464	0.0001041137975086231	0.005049523708485327	0.002388070486083337
K04480	0.0	0.0	0.0	0.0
K04482	0.0	4.909833907138274e-05	7.197142503506272e-05	1.7565712326937773e-05
K04483	0.0	0.0065604732135000265	0.00012255254868418172	0.00019615165037628428
K04484	6.187080646019222e-05	0.0	0.00010275316959319377	0.0001921923262355785
K04485	0.7902408336321962	1.0027747164327814	0.7129544725439322	0.7994875443431845
K04486	0.2770270302223293	0.028044483239572652	0.11490965491293577	0.1967114551597809
K04487	0.34758657878032606	1.363595135226771	0.7651027733797263	0.8420992925991193
K04488	0.29652502347180176	0.7568295085485277	0.768578653148805	0.6450282800056159
K04489	2.059859562978239e-05	0.0	6.991216835799052e-05	6.677706575984613e-07
K04490	5.570132182949149e-05	0.0	0.0007001573744997529	0.000663891481719395
K04491	0.0	0.0	0.0	0.00047569103214893806
K04492	4.6109648718090085e-05	0.0	0.00017520252809628424	0.0002165241055145018
K04493	0.0	0.0	0.0	0.0
K04494	0.00017588683680832385	7.87034418187269e-05	0.0006365507955888869	0.0012821527083301918
